1763276414	31.4
1763280014	31.6
1763283613	32
1763290813	34
1763294418	34.1
1763301614	34.3
1763305214	34.1
1763308812	33.8
1763312414	33.6
1763316012	33.4
1763323212	33
1763326811	33.1
