1764500420	10.2
1764504026	8.6
1764507621	7.1
1764511219	6.3
1764514818	5.8
1764518422	5.3
1764522024	4.9
1764525620	4.3
1764529218	4.2
1764532820	3.9
1764536419	3.8
1764540025	3.3
