1764500413	34.7
1764504017	34.1
1764507614	33.4
1764511213	32.6
1764514811	32.1
1764518414	31.8
1764522016	32
1764525613	31.7
1764529212	31.5
1764532813	31.2
1764536412	30.9
1764540016	30.3
