1764500417	31
1764504022	29.4
1764507617	28
1764511216	26.9
1764514814	25.7
1764518418	24.9
1764522020	25
1764525616	24.5
1764529214	24
1764532816	23.6
1764536415	23.3
1764540020	23.6
