1764500418	31.5
1764504024	31.9
1764507618	32.1
1764511217	32.6
1764514816	32.8
1764518419	32.5
1764522022	32.8
1764525617	31.9
1764529216	31.2
1764532818	30.8
1764536417	30.7
1764540022	30.9
