1763276412	34.1
1763280012	33.6
1763283611	32.8
1763290812	32.9
1763294416	32.4
1763301612	31.8
1763305212	31.7
1763308811	31.5
1763312412	31.7
1763316011	31.3
1763323210	31.1
1763326810	30.9
