1763276416	15.2
1763280016	14.5
1763283615	13.6
1763290816	12.2
1763294421	10.6
1763301616	9.3
1763305216	6.9
1763308815	6.5
1763312417	5.7
1763316015	5.9
1763323214	5
1763326814	5.4
