1764500415	33.8
1764504019	32.8
1764507615	32.3
1764511214	31.8
1764514813	31.2
1764518415	30.7
1764522018	30.9
1764525614	30.6
1764529213	30.5
1764532814	30.4
1764536414	30.2
1764540018	29.5
