1764500419	-10.6
1764504025	-8.9
1764507620	-8.8
1764511218	-7.8
1764514817	-6.5
1764518421	-5.6
1764522023	-5.3
1764525618	-4.5
1764529217	-4.4
1764532819	-3.9
1764536418	-3.7
1764540023	-3.8
